AAII_KEY_STATISTICS_DATA,01/31/2023,04/30/2022,01/31/2022
Insider_Ownership,0.6,0.5,0.6
Institutional_Ownership,57.0,41.6,32.7
Net_Insider_Purchases,378.0,80.0,402.0
No_of_Employees,930.0,700.0,700.0
No_of_Institutions,222.0,206.0,152.0
