AAII_KEY_STATISTICS_DATA,03/31/2023,06/30/2022
Insider_Ownership,3.6,0.5
Institutional_Ownership,25.9,43.8
Net_Insider_Purchases,14908.0,19437.0
No_of_Employees,550.0,900.0
No_of_Institutions,34.0,28.0
