AAII_KEY_STATISTICS_DATA,07/02/2022,04/02/2022,10/02/2021,07/03/2021,04/03/2021,01/02/2021,07/04/2020
Insider_Ownership,0.9,2.1,0.9,0.9,1.8,2.3,1.9
Institutional_Ownership,,,99.1,98.9,97.2,97.3,97.5
Net_Insider_Purchases,-70.0,64.0,15.0,-19.0,-18.0,-14.0,-48.0
No_of_Employees,19200.0,19200.0,19200.0,19500.0,19500.0,19500.0,19000.0
No_of_Institutions,306.0,306.0,325.0,318.0,321.0,317.0,292.0
