AAII_KEY_STATISTICS_DATA,03/31/2023,03/31/2022
Insider_Ownership,8.5,18.6
Institutional_Ownership,22.6,26.0
Net_Insider_Purchases,201.0,-78.0
No_of_Employees,12.0,
No_of_Institutions,20.0,16.0
