AAII_KEY_STATISTICS_DATA,09/30/2020,06/30/2020
Insider_Ownership,,0.6
Institutional_Ownership,77.2,74.9
Net_Insider_Purchases,0.0,6.0
No_of_Employees,14.0,14.0
No_of_Institutions,123.0,118.0
