AAII_KEY_STATISTICS_DATA,06/30/2022,12/31/2021,09/30/2021,06/30/2021,12/31/2020,06/30/2020
Insider_Ownership,,,,,,
Institutional_Ownership,35.4,36.0,38.9,40.3,36.8,31.2
Net_Insider_Purchases,,,,,,
No_of_Employees,1470.0,1470.0,1182.0,1182.0,1182.0,733.0
No_of_Institutions,28.0,28.0,34.0,37.0,35.0,26.0
