AAII_KEY_STATISTICS_DATA,03/31/2023,06/30/2022,03/31/2022,09/30/2021
Insider_Ownership,1.9,6.7,2.9,7.5
Institutional_Ownership,61.2,63.7,70.6,80.7
Net_Insider_Purchases,47.0,127.0,115.0,-680.0
No_of_Employees,591.0,420.0,420.0,345.0
No_of_Institutions,54.0,54.0,58.0,51.0
