AAII_KEY_STATISTICS_DATA,12/31/2022,03/31/2022,12/31/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020
Insider_Ownership,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6
Institutional_Ownership,5.9,5.9,6.6,10.5,10.5,10.5,10.5,10.4,10.4
Net_Insider_Purchases,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
No_of_Employees,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0
No_of_Institutions,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
