AAII_KEY_STATISTICS_DATA,12/31/2022,06/30/2022
Insider_Ownership,,
Institutional_Ownership,0.3,0.3
Net_Insider_Purchases,,
No_of_Employees,311.0,3621.0
No_of_Institutions,11.0,11.0
