AAII_KEY_STATISTICS_DATA,03/31/2023,06/30/2022,03/31/2022
Insider_Ownership,0.2,0.5,0.4
Institutional_Ownership,96.6,98.7,96.0
Net_Insider_Purchases,1188.0,99.0,50.0
No_of_Employees,215.0,234.0,234.0
No_of_Institutions,253.0,258.0,274.0
