AAII_KEY_STATISTICS_DATA,12/31/2020,09/30/2020,06/30/2020
Insider_Ownership,1.0,0.6,0.7
Institutional_Ownership,,,
Net_Insider_Purchases,197.0,-51.0,-312.0
No_of_Employees,634.0,612.0,612.0
No_of_Institutions,469.0,461.0,457.0
