AAII_KEY_STATISTICS_DATA,06/30/2022,03/31/2022,09/30/2021,06/30/2021,03/31/2021
Insider_Ownership,0.0,,,,
Institutional_Ownership,86.9,92.7,78.6,75.7,57.2
Net_Insider_Purchases,0.0,0.0,0.0,0.0,1313.0
No_of_Employees,1.0,1.0,0.0,0.0,0.0
No_of_Institutions,36.0,74.0,59.0,59.0,49.0
