AAII_KEY_STATISTICS_DATA,03/31/2023,09/30/2021
Insider_Ownership,,
Institutional_Ownership,4.0,3.9
Net_Insider_Purchases,0.0,0.0
No_of_Employees,94.0,
No_of_Institutions,24.0,22.0
