AAII_KEY_STATISTICS_DATA,06/30/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,09/30/2020,06/30/2020
Insider_Ownership,1.7,1.3,,0.5,0.6,0.0,0.0
Institutional_Ownership,0.8,0.8,0.9,0.9,1.0,1.2,1.6
Net_Insider_Purchases,579.0,376.0,0.0,98.0,98.0,0.0,188.0
No_of_Employees,389.0,389.0,244.0,244.0,244.0,61.0,61.0
No_of_Institutions,2.0,2.0,2.0,2.0,2.0,2.0,3.0
