AAII_KEY_STATISTICS_DATA,03/31/2023,06/30/2022,03/31/2022
Insider_Ownership,0.0,0.0,0.0
Institutional_Ownership,88.1,84.7,79.9
Net_Insider_Purchases,2.0,2.0,2.0
No_of_Employees,4.0,4.0,4.0
No_of_Institutions,65.0,60.0,61.0
