AAII_KEY_STATISTICS_DATA,06/30/2022,03/31/2022,09/30/2021,06/30/2021,03/31/2021,12/31/2020
Insider_Ownership,4.4,4.8,2.0,2.6,4.1,3.7
Institutional_Ownership,44.6,51.6,52.1,57.0,50.7,39.9
Net_Insider_Purchases,98.0,598.0,377.0,333.0,272.0,18.0
No_of_Employees,32000.0,32000.0,30000.0,30000.0,30000.0,30000.0
No_of_Institutions,128.0,145.0,129.0,129.0,117.0,103.0
