AAII_KEY_STATISTICS_DATA,09/30/2020,06/30/2020
Insider_Ownership,25.7,25.8
Institutional_Ownership,9.9,9.8
Net_Insider_Purchases,3405.0,3377.0
No_of_Employees,160.0,148.0
No_of_Institutions,118.0,112.0
