AAII_KEY_STATISTICS_DATA,03/31/2021,12/31/2020,06/30/2020
Insider_Ownership,0.0,0.0,
Institutional_Ownership,87.1,68.2,81.7
Net_Insider_Purchases,0.0,0.0,50.0
No_of_Employees,3.0,,
No_of_Institutions,74.0,62.0,38.0
