AAII_KEY_STATISTICS_DATA,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020
Insider_Ownership,0.5,0.8,0.7,0.1,0.7
Institutional_Ownership,85.2,88.7,86.8,85.8,86.1
Net_Insider_Purchases,28.0,165.0,121.0,-1.0,57.0
No_of_Employees,1460.0,1460.0,1460.0,1639.0,1639.0
No_of_Institutions,395.0,406.0,399.0,393.0,391.0
