AAII_KEY_STATISTICS_DATA,03/27/2021,12/26/2020,09/26/2020,06/27/2020
Insider_Ownership,0.2,0.2,0.3,0.2
Institutional_Ownership,85.2,86.2,90.8,94.1
Net_Insider_Purchases,-113.0,-138.0,1.0,-24.0
No_of_Employees,7115.0,7115.0,7115.0,7115.0
No_of_Institutions,907.0,907.0,871.0,870.0
