AAII_KEY_STATISTICS_DATA,03/31/2023,06/30/2022,03/31/2022,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020
Insider_Ownership,0.1,0.1,0.8,0.7,0.7,6.3,6.3,0.0,0.0
Institutional_Ownership,57.3,40.3,43.1,36.5,23.4,23.8,24.9,20.7,19.6
Net_Insider_Purchases,2.0,1.0,5.0,15.0,19.0,-177.0,-177.0,-6.0,-6.0
No_of_Employees,127.0,124.0,124.0,86.0,86.0,86.0,86.0,67.0,67.0
No_of_Institutions,87.0,81.0,96.0,55.0,17.0,21.0,22.0,16.0,16.0
