AAII_KEY_STATISTICS_DATA,06/30/2022,12/31/2021,09/30/2021,06/30/2021,12/31/2020,06/30/2020
Insider_Ownership,10.9,8.4,8.7,8.9,,9.7
Institutional_Ownership,0.0,0.0,,,,
Net_Insider_Purchases,20.0,67.0,31.0,8.0,-854.0,-414.0
No_of_Employees,0.0,0.0,0.0,0.0,0.0,0.0
No_of_Institutions,0.0,0.0,,,,
