AAII_KEY_STATISTICS_DATA,01/30/2021,08/01/2020,05/02/2020
Insider_Ownership,0.2,0.3,0.3
Institutional_Ownership,79.5,82.1,81.5
Net_Insider_Purchases,-3032.0,-2799.0,190.0
No_of_Employees,22400.0,25500.0,25500.0
No_of_Institutions,628.0,540.0,529.0
