AAII_KEY_STATISTICS_DATA,09/30/2022,12/31/2021
Insider_Ownership,0.9,0.5
Institutional_Ownership,6.4,6.4
Net_Insider_Purchases,11.0,1.0
No_of_Employees,39.0,39.0
No_of_Institutions,1.0,1.0
