AAII_KEY_STATISTICS_DATA,06/30/2022,03/31/2022,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020
Insider_Ownership,0.4,2.5,0.2,1.4,2.2,1.8,0.5,0.4
Institutional_Ownership,96.3,96.3,96.3,96.3,96.3,96.3,96.3,96.3
Net_Insider_Purchases,72.0,654.0,-30.0,-127.0,1044.0,981.0,166.0,161.0
No_of_Employees,28.0,28.0,29.0,29.0,29.0,29.0,31.0,31.0
No_of_Institutions,349.0,330.0,330.0,329.0,322.0,323.0,325.0,321.0
