AAII_KEY_STATISTICS_DATA,12/31/2022,06/30/2022,09/30/2021
Insider_Ownership,0.0,1.9,1.9
Institutional_Ownership,96.3,95.8,96.9
Net_Insider_Purchases,0.0,-149.0,-149.0
No_of_Employees,,,
No_of_Institutions,47.0,47.0,46.0
