AAII_KEY_STATISTICS_DATA,03/31/2023,06/30/2022,03/31/2022
Insider_Ownership,,0.0,
Institutional_Ownership,,,84.6
Net_Insider_Purchases,-1000.0,0.0,
No_of_Employees,,,
No_of_Institutions,30.0,33.0,52.0
