AAII_KEY_STATISTICS_DATA,06/30/2022,03/31/2022,06/30/2021
Insider_Ownership,9.7,9.8,24.7
Institutional_Ownership,64.3,62.0,0.0
Net_Insider_Purchases,-14774.0,-14956.0,158694.0
No_of_Employees,10422.0,10422.0,6274.0
No_of_Institutions,724.0,639.0,0.0
