AAII_KEY_STATISTICS_DATA,09/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020
Insider_Ownership,0.1,10.0,12.9,15.8,14.6,15.0
Institutional_Ownership,14.1,14.1,17.1,10.8,8.7,8.9
Net_Insider_Purchases,40.0,-916.0,90.0,1546.0,1218.0,1218.0
No_of_Employees,129.0,146.0,146.0,146.0,146.0,160.0
No_of_Institutions,60.0,64.0,49.0,59.0,56.0,56.0
