AAII_KEY_STATISTICS_DATA,12/31/2020,06/30/2020,03/31/2020
Insider_Ownership,,,
Institutional_Ownership,8.9,9.2,9.2
Net_Insider_Purchases,,,
No_of_Employees,171.0,282.0,282.0
No_of_Institutions,15.0,16.0,16.0
