AAII_KEY_STATISTICS_DATA,08/01/2020,05/02/2020
Insider_Ownership,0.5,0.8
Institutional_Ownership,0.7,0.9
Net_Insider_Purchases,-6288.0,-6314.0
No_of_Employees,90000.0,90000.0
No_of_Institutions,33.0,40.0
