AAII_KEY_STATISTICS_DATA,12/31/2020,09/30/2020,06/30/2020,03/31/2020
Insider_Ownership,4.5,5.7,5.7,5.0
Institutional_Ownership,25.2,24.2,24.3,23.9
Net_Insider_Purchases,58.0,304.0,306.0,224.0
No_of_Employees,908.0,922.0,934.0,985.0
No_of_Institutions,73.0,75.0,79.0,81.0
