AAII_KEY_STATISTICS_DATA,03/31/2023,06/30/2022,03/31/2022,06/30/2021
Insider_Ownership,,,,0.0
Institutional_Ownership,19.3,19.1,17.8,13.8
Net_Insider_Purchases,0.0,0.0,0.0,0.0
No_of_Employees,6300.0,5800.0,5800.0,
No_of_Institutions,189.0,179.0,152.0,66.0
