AAII_KEY_STATISTICS_DATA,09/30/2021,06/30/2021,03/31/2021,09/30/2020,06/30/2020
Insider_Ownership,3.3,,9.5,9.5,1.8
Institutional_Ownership,19.8,,23.0,20.7,22.6
Net_Insider_Purchases,220.0,,375.0,375.0,71.0
No_of_Employees,137.0,137.0,137.0,137.0,137.0
No_of_Institutions,22.0,,25.0,22.0,22.0
