AAII_KEY_STATISTICS_DATA,03/31/2023,06/30/2022,09/30/2021
Insider_Ownership,0.1,0.7,17.8
Institutional_Ownership,61.3,58.7,6.0
Net_Insider_Purchases,73.0,-2702.0,14968.0
No_of_Employees,460.0,601.0,
No_of_Institutions,94.0,96.0,31.0
