AAII_KEY_STATISTICS_DATA,03/31/2021,12/31/2020,09/30/2020,06/30/2020
Insider_Ownership,1.6,1.7,2.3,2.3
Institutional_Ownership,,,,
Net_Insider_Purchases,-106.0,-75.0,252.0,251.0
No_of_Employees,688.0,688.0,665.0,665.0
No_of_Institutions,244.0,243.0,215.0,208.0
