AAII_KEY_STATISTICS_DATA,03/31/2022,09/30/2021,06/30/2021,03/31/2021,12/31/2020,06/30/2020
Insider_Ownership,0.6,0.1,0.2,1.1,0.9,1.5
Institutional_Ownership,98.7,94.7,,91.3,91.0,53.3
Net_Insider_Purchases,-9.0,4.0,44.0,211.0,167.0,-650.0
No_of_Employees,255.0,432.0,432.0,432.0,432.0,609.0
No_of_Institutions,345.0,236.0,223.0,132.0,101.0,188.0
