AAII_KEY_STATISTICS_DATA,06/30/2022,03/31/2022,09/30/2021,06/30/2021,03/31/2021
Insider_Ownership,1.7,1.9,0.9,14.4,23.0
Institutional_Ownership,79.7,70.7,73.9,91.6,0.0
Net_Insider_Purchases,10.0,762.0,-150.0,2067.0,2190.0
No_of_Employees,1366.0,1366.0,1296.0,1196.0,1014.0
No_of_Institutions,198.0,153.0,74.0,50.0,0.0
