AAII_KEY_STATISTICS_DATA,03/31/2023,06/30/2022,03/31/2022,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020
Insider_Ownership,2.3,3.9,3.8,1.5,3.0,2.7,2.7,1.3,2.6
Institutional_Ownership,90.6,94.2,95.9,89.3,90.4,88.0,88.3,92.2,89.4
Net_Insider_Purchases,17.0,109.0,106.0,58.0,79.0,71.0,79.0,81.0,78.0
No_of_Employees,920.0,956.0,962.0,983.0,997.0,1030.0,1030.0,1071.0,1071.0
No_of_Institutions,255.0,270.0,262.0,251.0,246.0,258.0,247.0,240.0,226.0
