AAII_KEY_STATISTICS_DATA,12/31/2022,12/31/2021,06/30/2021
Insider_Ownership,,,
Institutional_Ownership,0.4,0.6,0.1
Net_Insider_Purchases,,,
No_of_Employees,78.0,128.0,78.0
No_of_Institutions,4.0,6.0,3.0
