AAII_KEY_STATISTICS_DATA,03/31/2023,06/30/2022,03/31/2022,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020
Insider_Ownership,0.2,0.2,0.3,0.2,0.3,0.3,0.3,0.2,0.1
Institutional_Ownership,85.1,85.8,85.0,82.9,83.6,84.2,84.3,85.8,84.7
Net_Insider_Purchases,40.0,20.0,133.0,-23.0,-38.0,74.0,85.0,-6.0,13.0
No_of_Employees,23600.0,21100.0,21100.0,20900.0,20900.0,20900.0,20900.0,19800.0,19800.0
No_of_Institutions,986.0,984.0,988.0,948.0,941.0,928.0,927.0,892.0,895.0
