AAII_KEY_STATISTICS_DATA,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020
Insider_Ownership,2.3,3.7,3.7,2.0,2.5
Institutional_Ownership,92.9,91.1,92.2,94.3,95.1
Net_Insider_Purchases,3.0,114.0,112.0,58.0,120.0
No_of_Employees,3500.0,3500.0,3500.0,3250.0,3250.0
No_of_Institutions,214.0,193.0,196.0,189.0,196.0
