AAII_KEY_STATISTICS_DATA,01/31/2023,04/30/2022,01/31/2022,07/31/2021,04/30/2021,01/31/2021
Insider_Ownership,2.4,1.8,0.6,6.7,7.3,7.0
Institutional_Ownership,63.8,58.6,53.8,73.8,57.8,0.0
Net_Insider_Purchases,-1616.0,3036.0,-352.0,-113221.0,328431.0,382450.0
No_of_Employees,3833.0,4013.0,4013.0,2863.0,2863.0,2863.0
No_of_Institutions,411.0,417.0,382.0,334.0,272.0,0.0
