AAII_KEY_STATISTICS_DATA,03/31/2023,06/30/2022,03/31/2022,09/30/2021
Insider_Ownership,0.0,0.0,0.0,2.0
Institutional_Ownership,63.2,51.9,55.6,58.5
Net_Insider_Purchases,0.0,0.0,0.0,0.0
No_of_Employees,42.0,29.0,29.0,20.0
No_of_Institutions,54.0,41.0,43.0,44.0
