AAII_KEY_STATISTICS_DATA,03/31/2023,06/30/2022,03/31/2022,09/30/2021,06/30/2021
Insider_Ownership,,0.0,,2.4,2.3
Institutional_Ownership,21.9,22.1,20.8,14.5,13.9
Net_Insider_Purchases,0.0,0.0,0.0,9.0,8.0
No_of_Employees,,,,,
No_of_Institutions,20.0,23.0,24.0,23.0,23.0
