AAII_KEY_STATISTICS_DATA,03/31/2021,12/31/2020,09/30/2020,06/30/2020
Insider_Ownership,8.2,8.2,,
Institutional_Ownership,8.3,4.9,14.3,14.1
Net_Insider_Purchases,5730.0,1944.0,0.0,0.0
No_of_Employees,4.0,4.0,2.0,2.0
No_of_Institutions,59.0,36.0,37.0,37.0
