AAII_KEY_STATISTICS_DATA,03/31/2021,12/31/2020,09/30/2020,06/30/2020
Insider_Ownership,0.2,0.2,0.2,0.2
Institutional_Ownership,6.4,6.1,6.9,7.7
Net_Insider_Purchases,0.0,0.0,0.0,0.0
No_of_Employees,87000.0,87000.0,83000.0,83000.0
No_of_Institutions,873.0,851.0,817.0,894.0
