AAII_KEY_STATISTICS_DATA,09/30/2021,06/30/2021
Insider_Ownership,57.1,57.1
Institutional_Ownership,19.3,
Net_Insider_Purchases,0.0,0.0
No_of_Employees,85.0,85.0
No_of_Institutions,11.0,
