AAII_KEY_STATISTICS_DATA,03/31/2021,09/30/2020,06/30/2020
Insider_Ownership,,,
Institutional_Ownership,4.1,2.7,5.4
Net_Insider_Purchases,0.0,0.0,0.0
No_of_Employees,12.0,10.0,10.0
No_of_Institutions,33.0,20.0,21.0
