AAII_KEY_STATISTICS_DATA,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020
Insider_Ownership,2.1,2.3,1.7,0.0,2.1
Institutional_Ownership,,,,,
Net_Insider_Purchases,-777.0,-299.0,-271.0,-2.0,-17.0
No_of_Employees,4700.0,4700.0,4700.0,3090.0,3090.0
No_of_Institutions,449.0,429.0,436.0,443.0,455.0
