AAII_KEY_STATISTICS_DATA,03/31/2023,06/30/2022,03/31/2022,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020
Insider_Ownership,0.0,0.0,0.2,0.0,0.1,0.2,0.2,0.0,0.1
Institutional_Ownership,77.0,76.7,76.4,76.1,76.0,75.9,75.4,74.8,75.5
Net_Insider_Purchases,0.0,20.0,178.0,-25.0,-73.0,256.0,251.0,-94.0,-77.0
No_of_Employees,79800.0,69600.0,69600.0,71000.0,71000.0,71000.0,71000.0,73500.0,73500.0
No_of_Institutions,2380.0,2423.0,2437.0,2317.0,2336.0,2291.0,2272.0,2135.0,2142.0
