AAII_KEY_STATISTICS_DATA,06/30/2022,03/31/2022,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020
Insider_Ownership,,,,92.2,92.2,82.3,82.3
Institutional_Ownership,,,,,,,
Net_Insider_Purchases,0.0,0.0,0.0,1600.0,1600.0,1600.0,0.0
No_of_Employees,1.0,1.0,1.0,1.0,1.0,1.0,1.0
No_of_Institutions,,,,,,,
