AAII_KEY_STATISTICS_DATA,12/31/2022,06/30/2022,03/31/2022
Insider_Ownership,0.0,,0.0
Institutional_Ownership,,,
Net_Insider_Purchases,11005.0,0.0,8.0
No_of_Employees,20.0,1.0,1.0
No_of_Institutions,,,
