AAII_KEY_STATISTICS_DATA,06/30/2022,03/31/2022,09/30/2021,06/30/2021,03/31/2021,12/31/2020
Insider_Ownership,12.3,13.0,12.3,12.2,12.2,12.3
Institutional_Ownership,82.7,79.3,85.5,79.4,74.3,12.8
Net_Insider_Purchases,1687.0,1987.0,-12316.0,-9418.0,559.0,656.0
No_of_Employees,687.0,687.0,597.0,566.0,566.0,566.0
No_of_Institutions,178.0,187.0,152.0,138.0,88.0,46.0
