AAII_KEY_STATISTICS_DATA,06/30/2022,03/31/2022,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020
Insider_Ownership,2.2,1.9,1.3,1.4,1.5,1.4,0.9,1.0
Institutional_Ownership,91.3,90.5,92.5,91.2,91.0,91.0,83.0,84.0
Net_Insider_Purchases,777.0,594.0,-104.0,455.0,149.0,46.0,220.0,342.0
No_of_Employees,1550.0,1550.0,1300.0,1300.0,1300.0,1300.0,1400.0,1400.0
No_of_Institutions,308.0,321.0,290.0,278.0,235.0,239.0,213.0,212.0
