AAII_KEY_STATISTICS_DATA,03/31/2023,06/30/2022,03/31/2022,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020
Insider_Ownership,4.8,7.8,7.9,,6.9,5.2,1.2,,0.0
Institutional_Ownership,56.4,58.0,60.6,57.3,57.4,57.7,61.3,65.8,66.5
Net_Insider_Purchases,-3.0,292.0,292.0,0.0,356.0,80.0,-15.0,0.0,0.0
No_of_Employees,874.0,960.0,960.0,875.0,875.0,875.0,875.0,944.0,944.0
No_of_Institutions,40.0,41.0,44.0,43.0,43.0,40.0,46.0,53.0,57.0
