AAII_KEY_STATISTICS_DATA,06/30/2022,03/31/2022,09/30/2021,06/30/2021,03/31/2021,12/31/2020,06/30/2020
Insider_Ownership,0.1,0.1,3.9,3.8,3.8,3.8,4.6
Institutional_Ownership,37.8,41.1,29.6,29.0,29.9,26.9,22.7
Net_Insider_Purchases,-13.0,-6.0,21.0,12.0,-27.0,-27.0,-260.0
No_of_Employees,45.0,45.0,31.0,31.0,31.0,31.0,22.0
No_of_Institutions,34.0,41.0,34.0,38.0,40.0,49.0,30.0
