AAII_KEY_STATISTICS_DATA,06/30/2020,03/31/2020
Insider_Ownership,5.9,4.3
Institutional_Ownership,74.7,76.6
Net_Insider_Purchases,-14278.0,-12478.0
No_of_Employees,785.0,671.0
No_of_Institutions,382.0,379.0
