AAII_KEY_STATISTICS_DATA,11/30/2020,08/31/2020,05/31/2020
Insider_Ownership,6.9,8.4,8.6
Institutional_Ownership,5.4,12.3,5.2
Net_Insider_Purchases,93.0,115.0,115.0
No_of_Employees,12.0,12.0,12.0
No_of_Institutions,16.0,16.0,14.0
