AAII_KEY_STATISTICS_DATA,03/31/2021,09/30/2020,06/30/2020
Insider_Ownership,0.0,0.0,0.0
Institutional_Ownership,37.2,39.0,1.9
Net_Insider_Purchases,0.0,0.0,0.0
No_of_Employees,,,
No_of_Institutions,71.0,55.0,4.0
