AAII_KEY_STATISTICS_DATA,03/31/2022,12/31/2021,06/30/2021,03/31/2021,12/31/2020,06/30/2020
Insider_Ownership,5.0,51.2,13.7,15.8,17.1,16.9
Institutional_Ownership,,,,,,
Net_Insider_Purchases,83448.0,83353.0,-276.0,-476.0,-279.0,0.0
No_of_Employees,5.0,5.0,5.0,5.0,5.0,5.0
No_of_Institutions,,,,,,
