AAII_KEY_STATISTICS_DATA,03/31/2023,06/30/2022,03/31/2022,09/30/2021,06/30/2021,03/31/2021,12/31/2020,06/30/2020
Insider_Ownership,,,,,,,,
Institutional_Ownership,42.5,41.9,68.3,66.0,66.4,76.4,75.4,72.6
Net_Insider_Purchases,,,,,,,,
No_of_Employees,93647.0,81256.0,81256.0,73438.0,73438.0,73438.0,80855.0,80855.0
No_of_Institutions,167.0,161.0,160.0,151.0,156.0,174.0,176.0,155.0
