AAII_KEY_STATISTICS_DATA,06/30/2022,03/31/2022,09/30/2021,06/30/2021,03/31/2021,12/31/2020
Insider_Ownership,0.5,0.7,0.5,,0.2,0.2
Institutional_Ownership,13.4,27.0,30.2,,18.8,9.9
Net_Insider_Purchases,1903.0,962.0,421.0,,119.0,111.0
No_of_Employees,153.0,153.0,128.0,128.0,128.0,128.0
No_of_Institutions,116.0,149.0,150.0,,115.0,79.0
