AAII_KEY_STATISTICS_DATA,06/30/2022,03/31/2022,09/30/2021,06/30/2021
Insider_Ownership,10.2,7.3,12.6,13.0
Institutional_Ownership,4.3,5.8,2.0,5.2
Net_Insider_Purchases,4704.0,2300.0,0.0,-557.0
No_of_Employees,355.0,355.0,,
No_of_Institutions,18.0,19.0,10.0,13.0
